idcomp	Directorio	Secuencia_p	Orden	Hogar	Regis	Area	P7250	P7260	P7280	P7280s1	P7310	P7320	P7350	P7350s1	P7360	P7390	P7390s1	P7420	P7420s1	P7420s2	P7420s3	P7420s4	P7420s5	P7420s6	P7420s7	P7420s8	P7420s7a1	P7422	P7422s1	P9460	Oficio1	Oficio2	Rama2d_d	Dsi	Dscy	Rama4d_d	Mes	Dpto	empleado
3750929111	3750929	1	1	1	70	73	14	40	1		2	30	1		2	1										1		2		2	95	95	45	1	2	4521	6	73	0
3750936121	3750936	1	2	1	70	73	1	48	1		2	18	1		2	1										1		2		2	57	57	93	1	1	9309	6	73	0
3750959141	3750959	1	4	1	70	73	16	60	1		2	16	1		2	1										1		2		2	79	79	18	1	2	1810	6	73	0
3750967121	3750967	1	2	1	70	73	25	48	1		2	25	1		9	1										1		2		2	33	33	18	1	2	1810	6	73	0
3750968141	3750968	1	4	1	70	73	4	48	1		1							.									.				45			1	1		6	73	0
3750979121	3750979	1	2	1	70	73	30	30	4		2	24	4		1	2										1		2		2	56	56	93	1	2	9301	6	73	0
3750981181	3750981	1	8	1	70	73	156	40	1		2	208	1		3	1			1									2		2	37	95	45	1	2	4521	6	73	0
3750982131	3750982	1	3	1	70	73	52	48	1		2	104	1		5	2										1		2		2	54	39	55	1	2	5512	6	73	0
3750982171	3750982	1	7	1	70	73	2	40	1		2	2	1		4	1										1		1	720000	2	45	34	74	1	1	7493	6	73	0
3750994121	3750994	1	2	1	70	73	50	48	3		2	52	1		3	1										1		2		2	54	53	55	1	2	5522	6	73	0
3750994131	3750994	1	3	1	70	73	2	48	1		2	2	1		2	2										1		1	700000	2	57	57	93	1	1	9302	6	73	0
3750998131	3750998	1	3	1	70	73	50	48	1		2	60	1		6	7										1		2		2	59	94	18	1	2	1810	6	73	0
3751000161	3751000	1	6	1	70	73	8	48	1		2	8	1		6	1										1		2		2	53	79	18	1	1	1810	6	73	0
3751005121	3751005	1	2	1	70	73	6	24	1		1							.									.				53			1	1		6	73	0
3751014111	3751014	1	1	1	70	23	6	48	1		2	8	1		9	4										1		2		2	44	44	50	1	1	5040	6	23	0
3751037121	3751037	1	2	1	70	23	4	40	1		2	52	1		9	2										1		2		2	45	45	52	1	1	5233	6	23	0
3751041121	3751041	1	2	1	70	23	4	40	1		2	52	4		1	2										1		2		2	40	41	52	1	1	5211	6	23	0
3751044121	3751044	1	2	1	70	23	12	40	1		2	364	1		6	1										1		2		2	33	32	85	1	1	8532	6	23	0
3751053171	3751053	1	7	1	70	23	36	40	1		2	86	3		1	8										1		2		2	59	54	95	1	2	9500	6	23	0
3751053191	3751053	1	9	1	70	23	4	48	1		2	6	1		5	1										1		2		2	0	53	55	1	1	5521	6	23	0
3751062151	3751062	1	5	1	70	76	5	48	1		2	5	1		9	1										1		2		2	39	39	15	1	1	1572	6	76	0
3751065121	3751065	1	2	1	70	76	26	84	4		2	998	4		1	1										1		1	30000	2	41	41	52	1	2	5211	6	76	0
3751065131	3751065	1	3	1	70	76	13	72	1		2	13	1		5	4										1		2		2	45	45	52	1	1	5233	6	76	0
3751075121	3751075	1	2	1	70	23	12	40	1		2	12	1		8	1										1		2		2	45	45	52	1	1	5233	6	23	0
3751082121	3751082	1	2	1	70	23	8	40	1		2	8	1		3	2										1		2		2	33	39	50	1	1	5040	6	23	0
3751084121	3751084	1	2	1	70	23	24	40	1		2	24	1		9	1										1		2		2	55	55	85	1	2	8532	6	23	0
3751087141	3751087	1	4	1	70	23	8	40	1		2	10	1		3	1										1		2		2	32	45	52	1	1	5244	6	23	0
3751090121	3751090	1	2	1	70	23	10	40	1		2	20	1		9	1										1		2		2	33	44	64	1	1	6421	6	23	0
3751091131	3751091	1	3	1	70	76	4	60	1		2	7	1		5	6										1		2		2	45	45	50	1	1	5051	6	76	0
3751101121	3751101	1	2	1	70	76	2	48	4		2	728	1		8	1										1		2		2	94	92	21	1	1	2109	6	76	0
3751105313	3751105	3	1	3	70	76	100	56	1		2	104	1		7	7										1		2		2	98	98	1	1	2	121	6	76	0
3751107131	3751107	1	3	1	70	23	6	40	1		1							.									.				84			1	1		6	23	0
3751115111	3751115	1	1	1	70	23	8	48	1		2	20	1		4	1										1		2		2	58	58	28	1	1	2811	6	23	0
3751119222	3751119	2	2	2	70	23	4	48	1		1							.									.				59			1	1		6	23	0
3751125131	3751125	1	3	1	70	76	6	48	1		1							.									.				59			1	1		6	76	0
3751149212	3751149	2	1	2	70	76	4	40	1		2	104	3		1	1										1		2		2	99	55	95	1	1	9500	6	76	0
3751155121	3751155	1	2	1	70	23	4	48	1		2	4	1		4	1										1		1	250000	2	45	37	55	1	1	5521	6	23	0
3751158121	3751158	1	2	1	70	23	24	48	1		2	24	1		9	2										1		2		2	55	55	85	1	2	8511	6	23	0
3751158161	3751158	1	6	1	70	23	12	48	1		2	12	1		9	1										1		2		1	2	2	74	1	1	7421	6	23	0
3751182121	3751182	1	2	1	70	76	16	56	1		2	16	1		9	2										1		2		2	45	45	15	1	2	1551	6	76	0
3751184141	3751184	1	4	1	70	76	2	48	1		2	16	1		3	2										1		2		2	33	45	52	1	1	5219	6	76	0
3751185121	3751185	1	2	1	70	76	12	48	1		2	12	1		9	2										1		2		2	45	45	15	1	1	1541	6	76	0
3751187242	3751187	2	4	2	70	76	4	72	1		2	20	1		5	2										1		2		2	37	80	19	1	1	1921	6	76	0
3751190121	3751190	1	2	1	70	76	20	48	1		2	22	1		7	2										1		2		2	45	33	18	1	2	1810	6	76	0
3751191111	3751191	1	1	1	70	76	32	48	1		2	32	1		6	2				1								2		2	53	53	55	1	2	5529	6	76	0
3751192111	3751192	1	1	1	70	76	12	48	1		1							.									.				59			1	1		6	76	0
3751192131	3751192	1	3	1	70	76	12	48	1		1							.									.				59			1	1		6	76	0
3751198121	3751198	1	2	1	70	76	32	48	4		2	32	4		1	2										1		2		2	21	21	74	1	2	7499	6	76	0
3751198131	3751198	1	3	1	70	76	2	48	4		2	2	4		1	2										1		1	300000	2	59	59	85	1	1	8532	6	76	0
3751198161	3751198	1	6	1	70	76	4	48	4		2	4	4		1	1										1		1	200000	2	85	85	72	1	1	7250	6	76	0
3751201121	3751201	1	2	1	70	76	2	48	1		2	2	1		5	4					1							1	644350	2	34	34	74	1	1	7499	6	76	0
3751206111	3751206	1	1	1	70	76	20	72	1		2	20	1		4	2										1		2		2	45	45	52	1	2	5233	6	76	0
3751207121	3751207	1	2	1	70	76	35	40	1		2	35	4		1	1										1		2		2	53	77	55	1	2	5529	6	76	0
3751213121	3751213	1	2	1	70	76	27	48	1		1							.									.				45			1	2		6	76	0
3751215111	3751215	1	1	1	70	23	8	40	4		2	24	4		1	2										1		2		2	51	95	45	1	1	4521	6	23	0
3751216121	3751216	1	2	1	70	23	4	40	1		2	8	1		9	3				1								2		2	21	21	80	1	1	8050	6	23	0
3751220121	3751220	1	2	1	70	23	8	48	1		2	8	1		4	1										1		2		2	45	55	55	1	1	5521	6	23	0
3751227111	3751227	1	1	1	70	76	15	40	1		2	4	1		9	5										1		1	2000000	2	44	44	65	1	2	6512	6	76	0
3751244141	3751244	1	4	1	70	76	8	40	1		1							.									.				34			1	1		6	76	0
3751249111	3751249	1	1	1	70	76	3	48	4		2	3	4		1	1										1		2		2	95	95	45	1	1	4521	6	76	0
3751249131	3751249	1	3	1	70	76	12	48	1		2	16	1		2	1										1		2		2	45	45	52	1	1	5224	6	76	0
3751268111	3751268	1	1	1	70	23	3	48	1		2	4	1		9	1										1		2		2	45	44	64	1	1	6421	6	23	0
3751270121	3751270	1	2	1	70	23	48	48	1		2	2	3		1	1										1		2		2	45	54	95	1	2	9500	6	23	0
3751279121	3751279	1	2	1	70	23	30	30	1		2	20	1		2	2										1		2		2	45	38	64	1	2	6422	6	23	0
3751284131	3751284	1	3	1	70	23	10	40	1		1							.									.				37			1	1		6	23	0
3751296111	3751296	1	1	1	70	13	32	50	1		2	45	4		1	2										1		2		2	45	45	52	1	2	5261	6	13	0
3751316171	3751316	1	7	1	70	13	5	50	1		2	20	1		9	1								1				2		2	55	45	52	1	1	5234	6	13	0
3751324111	3751324	1	1	1	70	13	104	48	1		2	104	1		4	2										1		2		2	53	53	55	1	2	5529	6	13	0
3751333121	3751333	1	2	1	70	13	4	48	1		2	4	1		5	1										1		2		2	53	53	55	1	1	5521	6	13	0
3751334121	3751334	1	2	1	70	13	24	48	1		2	24	4		1	2										1		2		2	39	45	52	1	2	5233	6	13	0
3751348141	3751348	1	4	1	70	13	40	48	1		2	40	1		9	8										1		2		2	55	97	15	1	2	1581	6	13	0
3751359151	3751359	1	5	1	70	13	8	8	1		1							.									.				3			1	1		6	13	0
3751360121	3751360	1	2	1	70	13	4	8	1		2	4	1		3	2				1								2		2	5	5	85	1	1	8511	6	13	0
3751369131	3751369	1	3	1	70	13	8	8	1		1							.									.				32			1	1		6	13	0
3751393141	3751393	1	4	1	70	13	24	48	1		2	24	4		9	1										1		2		2	7	7	85	1	2	8511	6	13	0
3751395181	3751395	1	8	1	70	13	16	24	3		2	20	3		2	1										1		2		2	54	54	95	1	2	9500	6	13	0
3751396121	3751396	1	2	1	70	13	12	40	1		2	32	1		6	1										1		2		2	39	39	85	1	1	8532	6	13	0
3751399121	3751399	1	2	1	70	13	8	40	1		2	8	4		1	1										1		2		2	87	98	60	1	1	6031	6	13	0
3751405121	3751405	1	2	1	70	13	20	40	1		2	32	1		9	2										1		2		2	21	33	52	1	2	5234	6	13	0
3751406141	3751406	1	4	1	70	13	20	40	1		2	20	1		6	1										1		2		2	33	33	74	1	2	7491	6	13	0
3751419121	3751419	1	2	1	70	13	24	48	3		2	24	1		4	1										1		2		2	54	45	52	1	2	5233	6	13	0
3751440131	3751440	1	3	1	70	13	12	48	1		2	12	1		9	2										1		2		2	3	3	63	1	1	6332	6	13	0
3751448111	3751448	1	1	1	70	13	16	40	1		2	16	1		6	1										1		2		1	53	55	74	1	2	7493	6	13	0
3751449131	3751449	1	3	1	70	13	12	50	4		2	20	4		1	1										1		2		2	95	95	45	1	1	4521	6	13	0
3751453111	3751453	1	1	1	70	13	20	40	1		2	20	4		1	1										1		2		2	45	41	52	1	2	5231	6	13	0
3751476141	3751476	1	4	1	70	11	20	48	1		2	20	1		9	1										1		2		2	39	39	52	1	2	5211	6	11	0
3751477131	3751477	1	3	1	70	11	3	48	1		2	24	1		3	2										1		2		2	39	53	55	1	1	5521	6	11	0
3751478111	3751478	1	1	1	70	11	3	48	1		2	4	1		3	1										1		1	700000	2	81	81	45	1	1	4543	6	11	0
3751486131	3751486	1	3	1	70	11	8	24	1		2	48	1		3	7										1		2		2	53	53	55	1	1	5521	6	11	0
3751486141	3751486	1	4	1	70	11	2	24	1		1							.									.				45			1	1		6	11	0
3751491131	3751491	1	3	1	70	11	24	48	1		2	24	1		9	1										1		2		2	45	90	25	1	2	2521	6	11	0
3751494131	3751494	1	3	1	70	11	24	48	1		2	48	1		4	2										1		2		2	6	6	85	1	2	8520	6	11	0
3751497111	3751497	1	1	1	70	11	1	48	3		2	1	3		1	2										1		1	250000	2	54	54	95	1	1	9500	6	11	0
3751498121	3751498	1	2	1	70	11	1	48	1		2	1	1		2	2										1		1	644350	2	53	53	55	1	1	5529	6	11	0
3751500121	3751500	1	2	1	70	11	12	48	1		2	96	1		9	2										1		2		2	39	34	64	1	1	6421	6	11	0
3751506111	3751506	1	1	1	70	11	20	48	1		2	20	1		2	1										1		2		2	55	95	45	1	2	4522	6	11	0
3751507141	3751507	1	4	1	70	11	12	48	1		2	12	4		1	4										1		2		2	97	45	52	1	1	5261	6	11	0
3751521131	3751521	1	3	1	70	11	2	48	1		2	2	4		1	1										1		1	5000	2	39	95	45	1	1	4522	6	11	0
3751527121	3751527	1	2	1	70	11	4	48	1		2	8	4		9	2										1		2		2	7	7	85	1	1	8511	6	11	0
3751535121	3751535	1	2	1	70	11	24	48	1		2	24	1		6	1										1		2		2	95	95	26	1	2	2693	6	11	0
3751552161	3751552	1	6	1	70	11	24	48	1		2	25	1		9	2										1		2		2	97	55	66	1	2	6601	6	11	0
3751560141	3751560	1	4	1	70	11	2	48	1		1							.									.				39			1	1		6	11	0
3751590121	3751590	1	2	1	70	11	52	48	1		2	60	1		2	2										1		2		2	33	38	64	1	2	6421	6	11	0
3751591141	3751591	1	4	1	70	11	8	48	1		2	8	1		9	4										1		2		2	39	39	24	1	1	2423	6	11	0
3751597121	3751597	1	2	1	70	11	8	24	1		2	28	1		9	2										1		2		2	38	38	55	1	1	5529	6	11	0
3751609141	3751609	1	4	1	70	11	1	48	1		2	1	1		2	1										1		1	230000	2	13	45	52	1	1	5219	6	11	0
3751615111	3751615	1	1	1	70	11	14	60	1		2	14	4		2	1										1		2		2	17	17	92	1	2	9214	6	11	0
3751623141	3751623	1	4	1	70	11	24	48	1		1							.									.				53			1	2		6	11	0
3751644141	3751644	1	4	1	70	11	4	48	2		2	4	2		9	4										1		2		2	39	39	74	1	1	7499	6	11	0
3751668121	3751668	1	2	1	70	11	8	48	2		2	8	2		9	1										1		2		2	39	39	75	1	1	7512	6	11	0
3751671151	3751671	1	5	1	70	11	20	40	1		2	8	4		1	4										1		2		2	39	45	52	1	2	5262	6	11	0
3751680121	3751680	1	2	1	70	11	104	48	1		2	150	1		7	3										1		2		2	97	70	36	1	2	3694	6	11	0
3751682121	3751682	1	2	1	70	11	2	48	4		2	2	5		2	3										1		1	1500000	2	95	95	45	1	1	4521	6	11	0
3751702131	3751702	1	3	1	70	11	20	48	1		2	36	1		5	3										1		2		2	40	40	18	1	2	1810	6	11	0
3751702151	3751702	1	5	1	70	11	4	48	1		2	24	1		9	4										1		1	70000	2	40	39	52	1	1	5233	6	11	0
3751717131	3751717	1	3	1	70	11	8	48	1		2	40	5		2	6										1		2		2	53	51	55	1	1	5521	6	11	0
3751738111	3751738	1	1	1	70	11	16	48	1		2	16	1		2	4										1		2		2	81	81	36	1	2	3611	6	11	0
3751738121	3751738	1	2	1	70	11	60	48	1		2	60	1		3	4										1		2		2	39	32	74	1	2	7414	6	11	0
3751740111	3751740	1	1	1	70	11	8	48	4		2	8	1		2	4										1		2		2	87	87	28	1	1	2811	6	11	0
3751741141	3751741	1	4	1	70	11	8	48	1		2	8	1		9	3										1		2		2	39	39	45	1	1	4530	6	11	0
3751910121	3751910	1	2	1	70	68	3	48	1		2	12	1		5	4										1		2		2	98	93	51	1	1	5170	6	68	0
3751912111	3751912	1	1	1	70	68	3	48	1		2	3	1		9	1										1		1	600000	2	32	44	80	1	1	8060	6	68	0
3751912141	3751912	1	4	1	70	68	6	48	3		2	20	3		1	1										1		2		2	54	54	95	1	1	9500	6	68	0
3751918161	3751918	1	6	1	70	68	2	48	1		2	24	1		3	1										1		2		2	39	97	15	1	1	1551	6	68	0
3751932121	3751932	1	2	1	70	68	12	48	3		2	20	3		1	1										1		2		2	54	54	95	1	1	9500	6	68	0
3751932151	3751932	1	5	1	70	68	1	48	1		2	4	3		1	1										1		1	150000	2	55	54	95	1	1	9500	6	68	0
3751951212	3751951	2	1	2	70	68	4	28	3		2	180	4		1	1										1		2		2	54	53	55	1	1	5529	6	68	0
3751953131	3751953	1	3	1	70	68	2	40	1		2	24	1		4	2										1		2		2	59	45	52	1	1	5233	6	68	0
3751955121	3751955	1	2	1	70	68	28	36	1		2	28	1		4	2										1		2		2	53	56	93	1	2	9301	6	68	0
3751963131	3751963	1	3	1	70	68	20	48	1		2	20	1		2	1										1		2		2	45	45	52	1	2	5244	6	68	0
3751967131	3751967	1	3	1	70	68	2	48	1		2	2	1		9	1										1		1	800000	2	98	97	15	1	1	1594	6	68	0
3751970111	3751970	1	1	1	70	68	12	48	1		2	12	1		3	1			1									2		2	81	81	20	1	1	2090	6	68	0
3751975111	3751975	1	1	1	70	52	40	24	3		2	52	3		1	2										1		2		2	54	54	95	1	2	9500	6	52	0
